RCDTS,School,City,demSCHOOLlow,ISAT13,PSAE13,ACT13,LATITUDE,LONGITUDE
320380060261001,Cissna Park Jr High School,Cissna Park,27.90,79.8,,,40.569768,-87.893006
080432110262001,Scales Mound Elem School,Scales Mound,27.90,64.2,,,42.475561,-90.251248
340490560022001,Prairie Trail School,Wadsworth,27.90,53.1,,,42.42858839,-87.895734797
500820600260003,New Athens High School,New Athens,27.90,,54.1,19,38.317215,-89.86799
380540230260001,Mount Pulaski High School,Mount Pulaski,27.90,,48.3,19.7,40.007803,-89.288549
160194250260001,Indian Creek High School,Shabbona,28.00,,66.7,20.9,41.762616,-88.877031
110213010260001,Tuscola High School,Tuscola,28.00,,57,20.6,39.795181,-88.273405
470712210262003,Forreston Grade School,Forreston,28.10,76.3,,,42.123831,-89.579071
310453000262013,Hampshire Elem School,Hampshire,28.10,71.8,,,42.095665,-88.535074
190220610022002,Lace Elem School,Darien,28.10,69.3,,,41.753014,-87.973901
450670030262001,Valmeyer Elementary School,Valmeyer,28.10,54.3,,,38.310164,-90.276139
130140030262001,Trenton Elem School,Trenton,28.20,79.1,,,38.608171,-89.683504
070161180042002,Palos East Elementary School,Palos Heights,28.20,77.6,,,41.660536,-87.809015
440630470042008,West Elem School,Crystal Lake,28.20,76.5,,,42.237989,-88.375466
070161270022001,Worth Elem School,Worth,28.20,60.6,,,41.689087,-87.788534
540920010261001,Bismarck-Henning Jr High School,Bismarck,28.20,60.4,,,40.263776,-87.615143
050160540042031,Elizabeth Blackwell Elem School,Schaumburg,28.30,72.6,,,42.03156,-88.132463
490810400222019,Bicentennial Elem School,Coal Valley,28.30,71.1,,,41.44208,-90.461732
310453000261005,Dundee Middle School,Dundee,28.30,69.7,,,42.103305,-88.327835
190220610021004,Eisenhower Jr High School,Darien,28.30,69.6,,,41.751835,-87.978933
090100080260001,Heritage High School,Broadlands,28.30,,65,20.4,39.907254,-87.997882
160194300260001,Sandwich Community High School,Sandwich,28.30,,57.7,20.7,41.638634,-88.612752
540920010260005,Bismarck-Henning High School,Bismarck,28.30,,48.7,18.9,40.263759,-87.615805
390550110260001,Warrensburg-Latham High School,Warrensburg,28.30,,44.3,20.4,39.933126,-89.067426
050160650042021,Willard Elem School,Evanston,28.50,81.8,,,42.066591,-87.71656
560990910021001,Kelvin Grove Jr High School,Lockport,28.50,61.7,,,41.588274,-88.041224
460860010260001,Winchester High School,Winchester,28.50,,58,19.5,39.628017,-90.459416
150162990252141,Coonley Elem School,Chicago,28.60,86.7,,,41.955342,-87.683686
480723210261001,Mossville Jr High,Mossville,28.60,73.9,,,40.822268,-89.564151
480720700022001,Monroe Elem School,Bartonville,28.60,68.5,,,40.661487,-89.674025
470522750260001,Ashton-Franklin Center HS,Ashton,28.60,,62,19.4,41.866447,-89.228567
350501600170001,Seneca High School,Seneca,28.60,,57.6,19.5,41.315,-88.6028
050160650041007,Haven Middle School,Evanston,28.70,78.1,,,42.061276,-87.698233
070161230022008,Kolmar Avenue Elem School,Oak Lawn,28.70,69.4,,,41.703342,-87.734089
530900860022002,P L Bolin Elem School,East Peoria,28.70,68.5,,,40.680774,-89.543621
350500950042001,Grand Ridge School,Grand Ridge,28.70,61.3,,,41.237176,-88.835072
410570050260001,Highland High School,Highland,28.70,,61.8,20.8,38.738754,-89.685923
560992020221003,Timber Ridge Middle School,Plainfield,28.80,69.7,,,41.56249,-88.191222
560992020221007,Aux Sable Middle Sch,Joliet,28.80,66.8,,,41.5559,-88.282
240322010041002,Minooka Jr High School,Minooka,28.80,63.5,,,41.448109,-88.257598
300732040042001,Community Cons School,Pinckneyville,28.80,61.3,,,38.082856,-89.322789
090100070260007,Unity High School,Tolono,28.80,,60.3,19.6,39.994135,-88.249197
120170040260001,Oblong High School,Oblong,28.80,,57.8,19.2,38.995686,-87.908815
200960060042001,New Hope Elem School,Fairfield,28.90,70.1,,,38.317628534,-88.369314049
440630190241001,Alden-Hebron Middle School,Hebron,28.90,70.1,,,42.466239,-88.431566
56099200U262002,Beecher Elem School,Beecher,28.90,67.8,,,41.34252,-87.625114
050160720022002,Fairview South Elementary School,Skokie,29.00,81.6,,,42.009163,-87.757698
050160540042019,MacArthur Intrntl Spanish Acad,Hoffman Estates,29.00,75.4,,,42.059844,-88.106557
340490500042003,Woodland Intermediate Sch,Gurnee,29.00,61.4,,,42.378118,-87.963341
110180030260001,Neoga Sr High School,Neoga,29.00,,72.1,21.2,39.373652,-88.457389
500820190262006,Scott Elem School,Scott Air Force B,29.10,75,,,38.533223091,-89.878382626
150162990252126,Cassell Elem School,Chicago,29.10,70.7,,,41.686322,-87.703107
190222000262011,Carl Sandburg Elem School,Wheaton,29.10,65.9,,,41.878955,-88.122503
310453000262019,Sleepy Hollow Elem School,Sleepy Hollow,29.10,65.7,,,42.090019,-88.310208
510840100260001,Auburn High School,Auburn,29.10,,51,19.9,39.594836,-89.748723
190220940160001,Community High School,West Chicago,29.10,,47.4,19.5,41.879408,-88.204549
310450460222009,Bartlett Elem School,Bartlett,29.20,74.2,,,41.994882,-88.183503
340490460041002,Park West School,Round Lake,29.20,72,,,42.328105,-88.088211
490811000261002,Riverdale Middle School,Port Byron,29.20,64.6,,,41.61925,-90.267645
340490500041004,Woodland Middle School,Gurnee,29.20,64.5,,,42.359743,-87.892651
560992020222005,Grand Prairie Elem School,Joliet,29.20,61.5,,,41.565398,-88.169477
460690110260001,Meredosia-Chambersburg High Sch,Meredosia,29.20,,16.7,18.4,39.830633,-90.551848
050160650042005,Dewey Elem School,Evanston,29.30,80.6,,,42.045592,-87.691826
160194270262008,North Grove Elementary School,Sycamore,29.30,71.8,,,42.016638,-88.661358
500820900042004,Laverna Evans Elem School,O Fallon,29.30,60.8,,,38.577434,-89.898672
320462580042001,St George Elem School,Bourbonnais,29.30,60.5,,,41.184518,-87.890543
440630120262001,James C Bush Elem School,Johnsburg,29.30,59.6,,,42.382761,-88.239703
170640050260002,Normal Community West High School,Normal,29.30,,57,21.1,40.518341,-89.021273
240473080262008,Fox Chase Elementary School,Oswego,29.40,78.6,,,41.694693,-88.362779
050160540042028,Adlai Stevenson Elem School,Elk Grove Village,29.40,75.8,,,41.99896,-88.041362
480723260262004,Princeville Elem School,Princeville,29.40,75.8,,,40.934881,-89.754917
050162110170004,Schaumburg High School,Schaumburg,29.40,,67.3,20.9,42.026478,-88.104937
110870040260001,Shelbyville High School,Shelbyville,29.40,,62.2,21.6,39.412792,-88.804745
390740050260001,Bement High School,Bement,29.40,,56.5,18.8,39.921943,-88.568628
150162990252949,Disney II Magnet Elem School,Chicago,29.50,82.5,,,41.95021,-87.730576
190222000262012,Washington Elementary School,Wheaton,29.50,73,,,41.884432,-88.093432
390550150260001,Meridian High School,Macon,29.50,,49.4,19.8,39.70285,-88.997686
340490730042001,Hawthorn Middle School North,Vernon Hills,29.60,70.3,,,42.242858,-87.96734
470712230261001,Meridian Jr High School,Stillman Valley,29.60,62.6,,,42.10801,-89.181029
150162990252434,Sauganash Elem School,Chicago,29.70,83.4,,,41.990678,-87.745932
020610010262002,Franklin Elem School,Metropolis,29.70,82.6,,,37.203127,-88.770635
160194270262004,North Elementary School,Sycamore,29.70,74.2,,,42.009894,-88.693851
070161270021005,Worth Jr High School,Worth,29.70,60.4,,,41.689173,-87.791461
050162140170007,Rolling Meadows High School,Rolling Meadows,29.70,,67.2,22.3,42.06663,-88.016183
190222020261002,Lisle Jr High School,Lisle,29.80,68.1,,,41.7911,-88.07147
310453000262001,Algonquin Lakes Elem Sch,Algonquin,29.80,66.5,,,42.151208,-88.277281
400310010260003,Carrollton High School,Carrollton,29.80,,50,20.9,39.292109,-90.403895
010010020260001,Liberty High School,Liberty,29.90,66.7,58.9,20.4,39.888037,-91.107025
510840100261001,Auburn Jr High at Divernon,Divernon,29.90,55.3,,,39.564623,-89.652404
190222020260001,Lisle High School,Lisle,29.90,,70.7,22.3,41.792824,-88.079082
450791390260001,Chester High School,Chester,29.90,,55.8,18.3,37.91919,-89.813713
