RCDTS,School,City,demSCHOOLlow,ISAT13,PSAE13,ACT13,LATITUDE,LONGITUDE
170200150262006,Webster Elem School,Clinton,47.30,47.4,,,40.15664,-88.953549
410570100260001,Collinsville High School,Collinsville,47.30,,46.8,19.7,38.647536,-90.014382
440630150042004,Valley View Elem School,Mchenry,47.30,69.7,,,42.356709,-88.327101
190220680022002,Goodrich Elem School,Woodridge,47.40,68.4,,,41.760865,-88.064996
200240010262004,West Salem Grade School,West Salem,47.40,65.3,,,38.522547,-88.00477
280880010262001,Bradford Grade School,Bradford,47.40,70.6,,,41.178473,-89.650282
310450460222007,Hilltop Elementary School,Elgin,47.40,67.2,,,42.037621,-88.226801
400421000261002,Illini Middle School,Jerseyville,47.40,65,,,39.110252,-90.329288
500821180022013,Westhaven Elementary,Belleville,47.40,66.9,,,38.4905,-89.983582
020610010260001,Massac County High School,Metropolis,47.60,,50.7,18.7,37.17604,-88.720101
040041000260001,Belvidere High School,Belvidere,47.60,,47.8,19.2,42.244639,-88.83187
050160620041003,Chippewa Middle School,Des Plaines,47.60,63.1,,,42.054247,-87.909013
070161260021005,Prairie Jr High School,Alsip,47.60,59.5,,,41.676321,-87.729416
190220930042006,Western Trails Elem School,Carol Stream,47.60,63.7,,,41.925742,-88.127886
200962000261001,Cisne Middle School,Cisne,47.60,77.7,,,38.513681,-88.434821
210281960262001,Sesser-Valier Elem School,Sesser,47.60,70.1,,,38.081849,-89.075708
250330100262002,Dahlgren Elem School,Dahlgren,47.60,52.1,,,38.194641,-88.687133
260621850262008,Edison Elementary School,Macomb,47.60,68.9,,,40.453174,-90.66093
300391860261002,Murphysboro Middle School,Murphysboro,47.60,50.6,,,37.763326,-89.348623
440632000262010,Prairiewood Elem Sch,Woodstock,47.60,59.1,,,42.2805,-88.4436
030030010260001,Mulberry Grove Sr High School,Mulberry Grove,47.70,,44.6,18.3,38.924038,-89.275564
090100040262024,South Side Elementary School,Champaign,47.70,67.1,,,40.108909,-88.2558
100110010262001,Morrisonville Elem School,Morrisonville,47.70,52.8,,,39.422727,-89.457052
310451290221005,Jewel Middle School,North Aurora,47.70,49.7,,,41.809903,-88.362921
330482080262003,R O W V A East Elem School,Altona,47.70,61.1,,,41.119066,-90.163956
510841860251006,Benjamin Franklin Middle School,Springfield,47.70,60.5,,,39.774389,-89.671577
530906060042001,Spring Lake Elem School,Manito,47.70,50.9,,,40.515689,-89.783903
540920610032001,Armstrong-Ellis Elem School,Armstrong,47.70,72.1,,,40.306537,-87.877477
190221000160001,Fenton High School,Bensenville,47.80,,56,20,41.957959,-87.953106
250330100260002,Hamilton County Jr/Sr High School,Mc Leansboro,47.80,60.3,37.7,19,38.078235448,-88.534812137
260343170042005,Carthage Primary School,Carthage,47.80,53.8,,,40.411042,-91.134593
260621030261001,West Prairie Middle School,Colchester,47.80,64,,,40.419304,-90.791241
550980030262006,Prophetstown Elem School,Prophetstown,47.80,70.9,,,41.671484,-89.943937
050160590041010,Grove Jr High School,Elk Grove Village,47.90,54.7,,,42.007018,-87.992128
200962000262002,Mount Erie Elem School,Mount Erie,47.90,86.4,,,38.516232846,-88.231106714
260343250262002,Nauvoo Elem School,Nauvoo,47.90,69.7,,,40.550819,-91.379344
500821870262014,Cahokia School of Choice,Cahokia,47.90,48.7,26.2,18.8,38.561147,-90.154964
040042000261001,North Boone Middle School,Poplar Grove,48.00,50.5,,,42.414961,-88.821634
050160150042008,Lincoln Elementary School,Palatine,48.00,68.1,,,42.130208,-88.036654
170640160262002,Olympia South Elem Sch,Atlanta,48.00,65.6,,,40.263966,-89.235388
200970050261007,Carmi White Cnty Middle School,Carmi,48.00,52.3,,,38.084140656,-88.169809172
380601890262001,Illini Central Grade School,Mason City,48.00,60.2,,,40.203546,-89.706717
440632000262003,Dean Street Elem School,Woodstock,48.00,52.6,,,42.310134,-88.449841
460050010261002,Brown County Middle School,Mt Sterling,48.00,59.4,,,39.983474957,-90.754479944
090100040260001,Centennial High School,Champaign,48.10,,56,20.5,40.107087,-88.281346
170640050262015,Pepper Ridge Elementary School,Bloomington,48.10,66.1,,,40.448957,-89.029568
220290970262002,Central Elem School,Lewistown,48.10,41.2,,,40.38564,-90.14391
320380030262002,Donovan Elem School,Donovan,48.10,66.3,,,40.890833,-87.642272
010011720222007,Ellington Elementary School,Quincy,48.20,54.9,,,39.941815,-91.367615
160194280262010,Clinton Rosette Middle School,DeKalb,48.20,60.8,,,41.936476,-88.751007
080083990262001,Chadwick Elem School,Chadwick,48.30,68.7,,,42.010931,-89.883789
110150020260001,Mattoon High School,Mattoon,48.30,,59,19.7,39.475401,-88.385895
190220330022002,Indian Knoll Elem School,West Chicago,48.30,41.4,,,41.901413,-88.180687
220290040262005,Spoon River Valley Elem School,London Mills,48.30,69.7,,,40.702605,-90.155909
450791320262002,Red Bud Elem School,Red Bud,48.30,55.3,,,38.202297,-89.996086
460691170221013,Jonathan Turner Jr High School,Jacksonville,48.30,57.3,,,39.726969,-90.248034
490812000262007,Winola Elementary School,Viola,48.30,65.5,,,41.202503,-90.580256
060161050021001,Wm F Gurrie Middle School,La Grange,48.40,59.7,,,41.795716,-87.875025
130584010260001,South Central High School,Farina,48.40,,41.3,19.2,38.839645,-88.779062
150162990252486,Thorp  O A Scholastic Acad ES,Chicago,48.40,75.1,,,41.948533,-87.777212
220290660252008,Lincoln Elementary School,Canton,48.40,61,,,40.578545,-90.035588
041011220222013,Machesney Elem School,Machesney Park,48.50,68.7,,,42.346643,-89.050242
070161610022001,Flossmoor Hills Elem School,Flossmoor,48.50,57.5,,,41.547763,-87.707425
400560010262005,Carlinville Primary School,Carlinville,48.50,72.3,,,39.265144,-89.89862
090100040262027,Vernon L Barkstall Elementary Sch,Champaign,48.60,72.2,,,40.073798,-88.281841
200350010260003,Hardin County High School,Elizabethtown,48.60,,29.8,18.1,37.470317,-88.2905
431020060262002,Fieldcrest Elementary - West,Toluca,48.60,59.2,,,41.00408098,-89.127206823
450791400262007,Sparta Primary Attendance Center,Sparta,48.60,44.4,,,38.133864,-89.703505
480721500252037,Hines Primary School,Peoria,48.60,43.1,,,40.743739,-89.596521
530901080021002,Edison Junior High School,Pekin,48.60,54.3,,,40.578683,-89.634309
100680030261002,Hillsboro Jr High School,Hillsboro,48.70,53.7,,,39.153552,-89.491369
150162990252941,Suder Montessori Magnet Elem Schl,Chicago,48.70,64.8,,,41.883195,-87.677323
260621030260001,West Prairie High School,Sciota,48.70,,51.1,19.7,40.553171,-90.751817
310450460222043,Horizon Elem School,Hanover Park,48.70,58.6,,,41.974134,-88.144006
320380040262003,Chebanse Elem School,Chebanse,48.70,62,,,40.998294,-87.915057
400560340262001,Girard Elementary School,Girard,48.70,68.6,,,39.450607,-89.780617
490810410252007,Denkmann Elem School,Rock Island,48.70,48.6,,,41.490392,-90.544029
110870040262002,Moulton Elementary School,Shelbyville,48.80,72.7,,,39.412827,-88.805921
150162990250772,Chicago HS for Agricult Sciences,Chicago,48.80,,59.2,20.4,41.691296,-87.716836
200961000260001,Wayne City High School,Wayne City,48.80,,53.8,18.3,38.345374,-88.584613
280060840042001,Malden Grade School,Malden,48.80,43.8,,,41.425307,-89.364641
280372250262003,AlWood Elem School,Alpha,48.80,67,,,41.195122,-90.375939
410570080261002,Wilbur Trimpe Middle School,Bethalto,48.80,56.2,,,38.907902,-90.05427
440632000262007,Olson Elementary School,Woodstock,48.80,48.6,,,42.315572,-88.458248
470521700222003,Jefferson Elem School,Dixon,48.80,59.6,,,41.853121,-89.496584
470712200262006,Oregon Elem Sch,Oregon,48.80,57.7,,,42.013566001,-89.342627884
550980060262003,Southside School,Morrison,48.90,68.9,,,41.799852,-89.969046
350500010262001,Leland Elem School,Leland,49.00,64.9,,,41.619585,-88.799298
460691170222007,South Jacksonville Elem School,Jacksonville,49.00,68,,,39.710408,-90.231586
460691170222009,Murrayville-Woodson Elem School,Murrayville,49.00,63.3,,,39.584444,-90.248654
470521700221001,Reagan Middle School,Dixon,49.00,54,,,41.833201,-89.473802
020910370042002,Davie Elem School,Anna,49.10,50.3,,,37.460706,-89.252381
020910430042001,Jonesboro Elem School,Jonesboro,49.10,56.4,,,37.448618,-89.279996
030262020262001,St Elmo Elem School,Saint Elmo,49.10,53.7,,,39.025272,-88.854147
380540210260001,Hartsburg-Emden Jr-Sr High School,Hartsburg,49.10,48.5,30,18.5,40.249645,-89.44363
450790010220001,Coulterville High School,Coulterville,49.10,,36.7,20.9,38.186387,-89.605928
450791390262002,Chester Elem School,Chester,49.10,49,,,37.907453,-89.817668
500821040022001,Central Elem School,O Fallon,49.10,63.2,,,38.589017,-89.948192
100110030261005,Taylorville Jr High School,Taylorville,49.20,59,,,39.558814,-89.293311
120170010262002,Hutsonville Elem and Jr High Sch,Hutsonville,49.20,44.7,,,39.106941,-87.66627
431020020042001,Riverview Elem School,East Peoria,49.20,58.3,,,40.787075,-89.5223
070161170022003,Glen Oaks Elem School,Hickory Hills,49.30,78.4,,,41.726501,-87.837548
200933480261003,Mt Carmel Middle School,Mount Carmel,49.30,61.5,,,38.421948,-87.788179
380601260261001,Havana Jr High School,Havana,49.30,69.8,,,40.296896,-90.050258
500821180022009,Roosevelt Elem School,Belleville,49.30,73.8,,,38.5042,-89.9934
530901020022001,Rogers Elementary School,North Pekin,49.30,70.7,,,40.615099,-89.606968
060160810022001,John F Kennedy Elem School,Schiller Park,49.40,71.1,,,41.949333,-87.878193
060164010262003,Elmwood Elem School,Elmwood Park,49.40,53,,,41.9222,-87.8166
090100040262007,Bottenfield Elem School,Champaign,49.40,74.3,,,40.094528,-88.257636
100110030262005,Stonington Elem School,Stonington,49.40,64.5,,,39.640543,-89.183663
150162990252504,Waters Elem School,Chicago,49.40,65,,,41.963846,-87.691227
210281030130001,Benton Cons High School,Benton,49.40,,50.4,19.8,37.99671,-88.913971
280060170042001,Ohio Com Cons Grade School,Ohio,49.40,46.5,,,41.486807,-89.393626
340491140021001,Stanton School,Fox Lake,49.40,57.3,,,42.391991,-88.162953
440632000262008,Mary Endres Elementary School,Woodstock,49.40,53.3,,,42.33948,-88.443169
190222010262002,C E Miller Elem School,Westmont,49.50,66.8,,,41.806583,-87.979254
210281680260001,Frankfort Comm High School,West Frankfort,49.50,,43.9,19.2,37.898079742,-88.920481157
330482080262001,R O W V A Central Elem School,Oneida,49.50,68.2,,,41.074133,-90.222053
550980050260014,Sterling High School,Sterling,49.50,,56.3,19.9,41.801643,-89.692061
110870010262002,Windsor Elem School,Windsor,49.60,72.2,,,39.443035,-88.592688
210281740262001,Thompsonville Grade  School,Thompsonville,49.60,55.2,,,37.917409,-88.757536
350500090260001,Earlville Jr/Sr High School,Earlville,49.60,,58,19.3,41.58389,-88.925772
340490030041006,Beach Park Middle School,Beach Park,49.70,40.7,,,42.452648,-87.87574
020441330170001,Vienna High School,Vienna,49.80,,47.2,19.2,37.429449,-88.892942
030030020262003,Greenville Elem School,Greenville,49.80,59.1,,,38.898941,-89.397031
240473080262004,Boulder Hill Elem School,Montgomery,49.80,61.4,,,41.709757,-88.339685
050160680022005,Highland Elementary School,Skokie,49.90,74.5,,,42.057076,-87.727567
090100040260002,Central High School,Champaign,49.90,,49.7,19.5,40.116322,-88.25213
120130250262004,North Clay Elem/Jr High Sch,Louisville,49.90,59.2,,,38.780756,-88.508044
120170020262004,Lincoln Elementary School,Robinson,49.90,53.8,,,39.001314,-87.737072
310451290222014,Schneider Elem School,North Aurora,49.90,55.6,,,41.813689,-88.312505
410570090262016,Worthen Elem School,Granite City,49.90,55.6,,,38.718993,-90.10364
