GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:
1500000US170318016052,170318016052,"Block Group 2, Census Tract 8016.05, Cook County, Illinois",603,192
1500000US170318016053,170318016053,"Block Group 3, Census Tract 8016.05, Cook County, Illinois",1430,289
1500000US170318016054,170318016054,"Block Group 4, Census Tract 8016.05, Cook County, Illinois",775,210
1500000US170318016055,170318016055,"Block Group 5, Census Tract 8016.05, Cook County, Illinois",477,194
1500000US170318016061,170318016061,"Block Group 1, Census Tract 8016.06, Cook County, Illinois",671,224
1500000US170318016062,170318016062,"Block Group 2, Census Tract 8016.06, Cook County, Illinois",980,329
1500000US170318016063,170318016063,"Block Group 3, Census Tract 8016.06, Cook County, Illinois",1184,370
1500000US170318016064,170318016064,"Block Group 4, Census Tract 8016.06, Cook County, Illinois",889,365
1500000US170318016065,170318016065,"Block Group 5, Census Tract 8016.06, Cook County, Illinois",1530,418
1500000US170318016071,170318016071,"Block Group 1, Census Tract 8016.07, Cook County, Illinois",1310,282
1500000US170318016072,170318016072,"Block Group 2, Census Tract 8016.07, Cook County, Illinois",940,353
1500000US170318016073,170318016073,"Block Group 3, Census Tract 8016.07, Cook County, Illinois",1688,324
1500000US170318016081,170318016081,"Block Group 1, Census Tract 8016.08, Cook County, Illinois",1167,312
1500000US170318016082,170318016082,"Block Group 2, Census Tract 8016.08, Cook County, Illinois",1254,258
1500000US170318016083,170318016083,"Block Group 3, Census Tract 8016.08, Cook County, Illinois",783,261
1500000US170318016084,170318016084,"Block Group 4, Census Tract 8016.08, Cook County, Illinois",2251,357
1500000US170318017011,170318017011,"Block Group 1, Census Tract 8017.01, Cook County, Illinois",1649,194
1500000US170318017012,170318017012,"Block Group 2, Census Tract 8017.01, Cook County, Illinois",1569,213
1500000US170318017021,170318017021,"Block Group 1, Census Tract 8017.02, Cook County, Illinois",1358,243
1500000US170318017022,170318017022,"Block Group 2, Census Tract 8017.02, Cook County, Illinois",1209,226
1500000US170318017023,170318017023,"Block Group 3, Census Tract 8017.02, Cook County, Illinois",1174,187
1500000US170318017024,170318017024,"Block Group 4, Census Tract 8017.02, Cook County, Illinois",601,188
1500000US170318018001,170318018001,"Block Group 1, Census Tract 8018, Cook County, Illinois",1518,271
1500000US170318018002,170318018002,"Block Group 2, Census Tract 8018, Cook County, Illinois",1121,309
1500000US170318018003,170318018003,"Block Group 3, Census Tract 8018, Cook County, Illinois",1369,249
1500000US170318018004,170318018004,"Block Group 4, Census Tract 8018, Cook County, Illinois",1057,307
1500000US170318019011,170318019011,"Block Group 1, Census Tract 8019.01, Cook County, Illinois",1845,294
1500000US170318019012,170318019012,"Block Group 2, Census Tract 8019.01, Cook County, Illinois",1094,355
1500000US170318019013,170318019013,"Block Group 3, Census Tract 8019.01, Cook County, Illinois",640,301
1500000US170318019021,170318019021,"Block Group 1, Census Tract 8019.02, Cook County, Illinois",1007,265
1500000US170318019022,170318019022,"Block Group 2, Census Tract 8019.02, Cook County, Illinois",1373,316
1500000US170318019023,170318019023,"Block Group 3, Census Tract 8019.02, Cook County, Illinois",717,183
1500000US170318020021,170318020021,"Block Group 1, Census Tract 8020.02, Cook County, Illinois",2360,295
1500000US170318020022,170318020022,"Block Group 2, Census Tract 8020.02, Cook County, Illinois",2297,361
1500000US170318020031,170318020031,"Block Group 1, Census Tract 8020.03, Cook County, Illinois",2201,364
1500000US170318020041,170318020041,"Block Group 1, Census Tract 8020.04, Cook County, Illinois",524,254
1500000US170318020042,170318020042,"Block Group 2, Census Tract 8020.04, Cook County, Illinois",1348,579
1500000US170318020043,170318020043,"Block Group 3, Census Tract 8020.04, Cook County, Illinois",944,233
1500000US170318020044,170318020044,"Block Group 4, Census Tract 8020.04, Cook County, Illinois",853,240
1500000US170318021001,170318021001,"Block Group 1, Census Tract 8021, Cook County, Illinois",701,180
1500000US170318021002,170318021002,"Block Group 2, Census Tract 8021, Cook County, Illinois",801,174
1500000US170318021003,170318021003,"Block Group 3, Census Tract 8021, Cook County, Illinois",1721,226
1500000US170318022001,170318022001,"Block Group 1, Census Tract 8022, Cook County, Illinois",1094,224
1500000US170318022002,170318022002,"Block Group 2, Census Tract 8022, Cook County, Illinois",1205,182
1500000US170318022003,170318022003,"Block Group 3, Census Tract 8022, Cook County, Illinois",1659,288
1500000US170318023001,170318023001,"Block Group 1, Census Tract 8023, Cook County, Illinois",4361,382
1500000US170318024021,170318024021,"Block Group 1, Census Tract 8024.02, Cook County, Illinois",1072,400
1500000US170318024022,170318024022,"Block Group 2, Census Tract 8024.02, Cook County, Illinois",1130,292
1500000US170318024023,170318024023,"Block Group 3, Census Tract 8024.02, Cook County, Illinois",1115,305
1500000US170318024024,170318024024,"Block Group 4, Census Tract 8024.02, Cook County, Illinois",1076,479
1500000US170318024031,170318024031,"Block Group 1, Census Tract 8024.03, Cook County, Illinois",1221,151
1500000US170318024041,170318024041,"Block Group 1, Census Tract 8024.04, Cook County, Illinois",1348,458
1500000US170318024042,170318024042,"Block Group 2, Census Tract 8024.04, Cook County, Illinois",1671,524
1500000US170318024043,170318024043,"Block Group 3, Census Tract 8024.04, Cook County, Illinois",425,186
1500000US170318024044,170318024044,"Block Group 4, Census Tract 8024.04, Cook County, Illinois",1601,349
1500000US170318025031,170318025031,"Block Group 1, Census Tract 8025.03, Cook County, Illinois",213,177
1500000US170318025032,170318025032,"Block Group 2, Census Tract 8025.03, Cook County, Illinois",1570,275
1500000US170318025033,170318025033,"Block Group 3, Census Tract 8025.03, Cook County, Illinois",1675,324
1500000US170318025034,170318025034,"Block Group 4, Census Tract 8025.03, Cook County, Illinois",363,132
1500000US170318025041,170318025041,"Block Group 1, Census Tract 8025.04, Cook County, Illinois",1049,288
1500000US170318025042,170318025042,"Block Group 2, Census Tract 8025.04, Cook County, Illinois",834,371
1500000US170318025043,170318025043,"Block Group 3, Census Tract 8025.04, Cook County, Illinois",1430,325
1500000US170318025044,170318025044,"Block Group 4, Census Tract 8025.04, Cook County, Illinois",1308,393
1500000US170318025051,170318025051,"Block Group 1, Census Tract 8025.05, Cook County, Illinois",1404,441
1500000US170318025052,170318025052,"Block Group 2, Census Tract 8025.05, Cook County, Illinois",511,207
1500000US170318025053,170318025053,"Block Group 3, Census Tract 8025.05, Cook County, Illinois",1817,488
1500000US170318025061,170318025061,"Block Group 1, Census Tract 8025.06, Cook County, Illinois",1000,306
1500000US170318025062,170318025062,"Block Group 2, Census Tract 8025.06, Cook County, Illinois",984,247
1500000US170318026051,170318026051,"Block Group 1, Census Tract 8026.05, Cook County, Illinois",1406,313
1500000US170318026052,170318026052,"Block Group 2, Census Tract 8026.05, Cook County, Illinois",1354,295
1500000US170318026053,170318026053,"Block Group 3, Census Tract 8026.05, Cook County, Illinois",1208,310
1500000US170318026054,170318026054,"Block Group 4, Census Tract 8026.05, Cook County, Illinois",1147,228
1500000US170318026055,170318026055,"Block Group 5, Census Tract 8026.05, Cook County, Illinois",703,209
1500000US170318026071,170318026071,"Block Group 1, Census Tract 8026.07, Cook County, Illinois",1240,178
1500000US170318026081,170318026081,"Block Group 1, Census Tract 8026.08, Cook County, Illinois",1505,273
1500000US170318026082,170318026082,"Block Group 2, Census Tract 8026.08, Cook County, Illinois",2602,486
1500000US170318026083,170318026083,"Block Group 3, Census Tract 8026.08, Cook County, Illinois",946,283
1500000US170318026084,170318026084,"Block Group 4, Census Tract 8026.08, Cook County, Illinois",1037,265
1500000US170318026091,170318026091,"Block Group 1, Census Tract 8026.09, Cook County, Illinois",981,396
1500000US170318026092,170318026092,"Block Group 2, Census Tract 8026.09, Cook County, Illinois",677,485
1500000US170318026093,170318026093,"Block Group 3, Census Tract 8026.09, Cook County, Illinois",1027,332
1500000US170318026094,170318026094,"Block Group 4, Census Tract 8026.09, Cook County, Illinois",1783,522
1500000US170318026101,170318026101,"Block Group 1, Census Tract 8026.10, Cook County, Illinois",1210,205
1500000US170318027011,170318027011,"Block Group 1, Census Tract 8027.01, Cook County, Illinois",1147,428
1500000US170318027012,170318027012,"Block Group 2, Census Tract 8027.01, Cook County, Illinois",1451,313
1500000US170318027013,170318027013,"Block Group 3, Census Tract 8027.01, Cook County, Illinois",647,229
1500000US170318027014,170318027014,"Block Group 4, Census Tract 8027.01, Cook County, Illinois",1554,269
1500000US170318027021,170318027021,"Block Group 1, Census Tract 8027.02, Cook County, Illinois",1342,241
1500000US170318027022,170318027022,"Block Group 2, Census Tract 8027.02, Cook County, Illinois",1451,229
1500000US170318027023,170318027023,"Block Group 3, Census Tract 8027.02, Cook County, Illinois",623,141
1500000US170318028011,170318028011,"Block Group 1, Census Tract 8028.01, Cook County, Illinois",732,192
1500000US170318028012,170318028012,"Block Group 2, Census Tract 8028.01, Cook County, Illinois",1173,305
1500000US170318028013,170318028013,"Block Group 3, Census Tract 8028.01, Cook County, Illinois",787,203
1500000US170318028014,170318028014,"Block Group 4, Census Tract 8028.01, Cook County, Illinois",1001,278
1500000US170318028015,170318028015,"Block Group 5, Census Tract 8028.01, Cook County, Illinois",755,182
1500000US170318028021,170318028021,"Block Group 1, Census Tract 8028.02, Cook County, Illinois",1124,302
1500000US170318028022,170318028022,"Block Group 2, Census Tract 8028.02, Cook County, Illinois",1246,267
1500000US170318028023,170318028023,"Block Group 3, Census Tract 8028.02, Cook County, Illinois",1454,289
1500000US170318028024,170318028024,"Block Group 4, Census Tract 8028.02, Cook County, Illinois",876,304
1500000US170318028025,170318028025,"Block Group 5, Census Tract 8028.02, Cook County, Illinois",1140,311
1500000US170318029001,170318029001,"Block Group 1, Census Tract 8029, Cook County, Illinois",864,238
1500000US170318029002,170318029002,"Block Group 2, Census Tract 8029, Cook County, Illinois",1441,277
1500000US170318029003,170318029003,"Block Group 3, Census Tract 8029, Cook County, Illinois",2131,403
1500000US170318029004,170318029004,"Block Group 4, Census Tract 8029, Cook County, Illinois",1271,313
1500000US170318030051,170318030051,"Block Group 1, Census Tract 8030.05, Cook County, Illinois",1100,162
1500000US170318030052,170318030052,"Block Group 2, Census Tract 8030.05, Cook County, Illinois",1429,194
1500000US170318030071,170318030071,"Block Group 1, Census Tract 8030.07, Cook County, Illinois",1169,255
1500000US170318030072,170318030072,"Block Group 2, Census Tract 8030.07, Cook County, Illinois",1123,319
1500000US170318030073,170318030073,"Block Group 3, Census Tract 8030.07, Cook County, Illinois",2036,338
1500000US170318030081,170318030081,"Block Group 1, Census Tract 8030.08, Cook County, Illinois",1501,249
1500000US170318030082,170318030082,"Block Group 2, Census Tract 8030.08, Cook County, Illinois",791,154
1500000US170318030083,170318030083,"Block Group 3, Census Tract 8030.08, Cook County, Illinois",1742,212
1500000US170318030101,170318030101,"Block Group 1, Census Tract 8030.10, Cook County, Illinois",644,161
1500000US170318030102,170318030102,"Block Group 2, Census Tract 8030.10, Cook County, Illinois",690,176
1500000US170318030103,170318030103,"Block Group 3, Census Tract 8030.10, Cook County, Illinois",1066,197
1500000US170318030104,170318030104,"Block Group 4, Census Tract 8030.10, Cook County, Illinois",1804,237
1500000US170318030121,170318030121,"Block Group 1, Census Tract 8030.12, Cook County, Illinois",1951,279
1500000US170318030131,170318030131,"Block Group 1, Census Tract 8030.13, Cook County, Illinois",1945,285
1500000US170318030132,170318030132,"Block Group 2, Census Tract 8030.13, Cook County, Illinois",1720,280
1500000US170318030133,170318030133,"Block Group 3, Census Tract 8030.13, Cook County, Illinois",1065,225
1500000US170318030141,170318030141,"Block Group 1, Census Tract 8030.14, Cook County, Illinois",1377,316
1500000US170318030142,170318030142,"Block Group 2, Census Tract 8030.14, Cook County, Illinois",1209,220
1500000US170318030151,170318030151,"Block Group 1, Census Tract 8030.15, Cook County, Illinois",1561,249
1500000US170318030152,170318030152,"Block Group 2, Census Tract 8030.15, Cook County, Illinois",1643,335
1500000US170318030153,170318030153,"Block Group 3, Census Tract 8030.15, Cook County, Illinois",848,189
1500000US170318030161,170318030161,"Block Group 1, Census Tract 8030.16, Cook County, Illinois",1545,163
1500000US170318030171,170318030171,"Block Group 1, Census Tract 8030.17, Cook County, Illinois",1741,232
1500000US170318030172,170318030172,"Block Group 2, Census Tract 8030.17, Cook County, Illinois",1913,313
1500000US170318030173,170318030173,"Block Group 3, Census Tract 8030.17, Cook County, Illinois",993,226
1500000US170318031001,170318031001,"Block Group 1, Census Tract 8031, Cook County, Illinois",1657,234
1500000US170318031002,170318031002,"Block Group 2, Census Tract 8031, Cook County, Illinois",1523,167
1500000US170318032001,170318032001,"Block Group 1, Census Tract 8032, Cook County, Illinois",1663,344
1500000US170318032002,170318032002,"Block Group 2, Census Tract 8032, Cook County, Illinois",2766,452
1500000US170318032003,170318032003,"Block Group 3, Census Tract 8032, Cook County, Illinois",1196,297
1500000US170318033001,170318033001,"Block Group 1, Census Tract 8033, Cook County, Illinois",2170,316
1500000US170318033002,170318033002,"Block Group 2, Census Tract 8033, Cook County, Illinois",1564,301
1500000US170318033003,170318033003,"Block Group 3, Census Tract 8033, Cook County, Illinois",1278,261
1500000US170318034001,170318034001,"Block Group 1, Census Tract 8034, Cook County, Illinois",1024,316
1500000US170318034002,170318034002,"Block Group 2, Census Tract 8034, Cook County, Illinois",628,220
1500000US170318034003,170318034003,"Block Group 3, Census Tract 8034, Cook County, Illinois",732,233
1500000US170318034004,170318034004,"Block Group 4, Census Tract 8034, Cook County, Illinois",1408,311
1500000US170318034005,170318034005,"Block Group 5, Census Tract 8034, Cook County, Illinois",968,245
1500000US170318034006,170318034006,"Block Group 6, Census Tract 8034, Cook County, Illinois",1128,263
1500000US170318035001,170318035001,"Block Group 1, Census Tract 8035, Cook County, Illinois",702,179
1500000US170318035002,170318035002,"Block Group 2, Census Tract 8035, Cook County, Illinois",948,267
1500000US170318035003,170318035003,"Block Group 3, Census Tract 8035, Cook County, Illinois",1604,278
1500000US170318035004,170318035004,"Block Group 4, Census Tract 8035, Cook County, Illinois",2122,439
1500000US170318035005,170318035005,"Block Group 5, Census Tract 8035, Cook County, Illinois",878,245
1500000US170318036031,170318036031,"Block Group 1, Census Tract 8036.03, Cook County, Illinois",1752,421
1500000US170318036032,170318036032,"Block Group 2, Census Tract 8036.03, Cook County, Illinois",1280,242
1500000US170318036033,170318036033,"Block Group 3, Census Tract 8036.03, Cook County, Illinois",1574,288
1500000US170318036034,170318036034,"Block Group 4, Census Tract 8036.03, Cook County, Illinois",923,230
1500000US170318036041,170318036041,"Block Group 1, Census Tract 8036.04, Cook County, Illinois",1004,167
1500000US170318036042,170318036042,"Block Group 2, Census Tract 8036.04, Cook County, Illinois",1014,233
1500000US170318036043,170318036043,"Block Group 3, Census Tract 8036.04, Cook County, Illinois",1137,196
1500000US170318036044,170318036044,"Block Group 4, Census Tract 8036.04, Cook County, Illinois",654,134
1500000US170318036051,170318036051,"Block Group 1, Census Tract 8036.05, Cook County, Illinois",1207,248
1500000US170318036052,170318036052,"Block Group 2, Census Tract 8036.05, Cook County, Illinois",1332,274
1500000US170318036053,170318036053,"Block Group 3, Census Tract 8036.05, Cook County, Illinois",1194,311
1500000US170318036054,170318036054,"Block Group 4, Census Tract 8036.05, Cook County, Illinois",2253,560
1500000US170318036061,170318036061,"Block Group 1, Census Tract 8036.06, Cook County, Illinois",1511,693
1500000US170318036062,170318036062,"Block Group 2, Census Tract 8036.06, Cook County, Illinois",1090,570
1500000US170318036063,170318036063,"Block Group 3, Census Tract 8036.06, Cook County, Illinois",1648,464
1500000US170318036064,170318036064,"Block Group 4, Census Tract 8036.06, Cook County, Illinois",702,427
1500000US170318036071,170318036071,"Block Group 1, Census Tract 8036.07, Cook County, Illinois",926,168
1500000US170318036072,170318036072,"Block Group 2, Census Tract 8036.07, Cook County, Illinois",897,155
1500000US170318036073,170318036073,"Block Group 3, Census Tract 8036.07, Cook County, Illinois",1662,227
1500000US170318036074,170318036074,"Block Group 4, Census Tract 8036.07, Cook County, Illinois",877,230
1500000US170318036081,170318036081,"Block Group 1, Census Tract 8036.08, Cook County, Illinois",2637,383
1500000US170318036082,170318036082,"Block Group 2, Census Tract 8036.08, Cook County, Illinois",1675,383
1500000US170318036083,170318036083,"Block Group 3, Census Tract 8036.08, Cook County, Illinois",1364,325
1500000US170318036101,170318036101,"Block Group 1, Census Tract 8036.10, Cook County, Illinois",1460,368
1500000US170318036102,170318036102,"Block Group 2, Census Tract 8036.10, Cook County, Illinois",387,184
1500000US170318036103,170318036103,"Block Group 3, Census Tract 8036.10, Cook County, Illinois",1401,252
1500000US170318036104,170318036104,"Block Group 4, Census Tract 8036.10, Cook County, Illinois",2112,461
1500000US170318036111,170318036111,"Block Group 1, Census Tract 8036.11, Cook County, Illinois",528,169
1500000US170318036112,170318036112,"Block Group 2, Census Tract 8036.11, Cook County, Illinois",604,413
1500000US170318036113,170318036113,"Block Group 3, Census Tract 8036.11, Cook County, Illinois",770,218
1500000US170318036114,170318036114,"Block Group 4, Census Tract 8036.11, Cook County, Illinois",471,115
1500000US170318036115,170318036115,"Block Group 5, Census Tract 8036.11, Cook County, Illinois",977,369
1500000US170318036121,170318036121,"Block Group 1, Census Tract 8036.12, Cook County, Illinois",954,340
1500000US170318036122,170318036122,"Block Group 2, Census Tract 8036.12, Cook County, Illinois",962,251
1500000US170318037011,170318037011,"Block Group 1, Census Tract 8037.01, Cook County, Illinois",1088,192
1500000US170318037012,170318037012,"Block Group 2, Census Tract 8037.01, Cook County, Illinois",1166,206
1500000US170318037021,170318037021,"Block Group 1, Census Tract 8037.02, Cook County, Illinois",786,191
1500000US170318037022,170318037022,"Block Group 2, Census Tract 8037.02, Cook County, Illinois",1222,261
1500000US170318037023,170318037023,"Block Group 3, Census Tract 8037.02, Cook County, Illinois",1565,309
1500000US170318037024,170318037024,"Block Group 4, Census Tract 8037.02, Cook County, Illinois",1258,321
1500000US170318038001,170318038001,"Block Group 1, Census Tract 8038, Cook County, Illinois",1192,217
1500000US170318038002,170318038002,"Block Group 2, Census Tract 8038, Cook County, Illinois",902,377
1500000US170318038003,170318038003,"Block Group 3, Census Tract 8038, Cook County, Illinois",1568,285
1500000US170318038004,170318038004,"Block Group 4, Census Tract 8038, Cook County, Illinois",858,231
1500000US170318039011,170318039011,"Block Group 1, Census Tract 8039.01, Cook County, Illinois",1653,226
1500000US170318039012,170318039012,"Block Group 2, Census Tract 8039.01, Cook County, Illinois",1157,328
1500000US170318039021,170318039021,"Block Group 1, Census Tract 8039.02, Cook County, Illinois",1295,311
1500000US170318039022,170318039022,"Block Group 2, Census Tract 8039.02, Cook County, Illinois",1007,185
1500000US170318039023,170318039023,"Block Group 3, Census Tract 8039.02, Cook County, Illinois",1294,246
1500000US170318040001,170318040001,"Block Group 1, Census Tract 8040, Cook County, Illinois",1410,232
1500000US170318040002,170318040002,"Block Group 2, Census Tract 8040, Cook County, Illinois",2514,271
1500000US170318041021,170318041021,"Block Group 1, Census Tract 8041.02, Cook County, Illinois",1895,330
1500000US170318041022,170318041022,"Block Group 2, Census Tract 8041.02, Cook County, Illinois",1851,294
1500000US170318041023,170318041023,"Block Group 3, Census Tract 8041.02, Cook County, Illinois",1923,293
1500000US170318041041,170318041041,"Block Group 1, Census Tract 8041.04, Cook County, Illinois",1258,182
1500000US170318041042,170318041042,"Block Group 2, Census Tract 8041.04, Cook County, Illinois",1257,245
1500000US170318041043,170318041043,"Block Group 3, Census Tract 8041.04, Cook County, Illinois",1143,210
1500000US170318041051,170318041051,"Block Group 1, Census Tract 8041.05, Cook County, Illinois",1482,276
1500000US170318041052,170318041052,"Block Group 2, Census Tract 8041.05, Cook County, Illinois",1395,187
1500000US170318041053,170318041053,"Block Group 3, Census Tract 8041.05, Cook County, Illinois",834,164
1500000US170318041061,170318041061,"Block Group 1, Census Tract 8041.06, Cook County, Illinois",1340,221
1500000US170318041062,170318041062,"Block Group 2, Census Tract 8041.06, Cook County, Illinois",1450,354
1500000US170318041063,170318041063,"Block Group 3, Census Tract 8041.06, Cook County, Illinois",1081,219
1500000US170318041064,170318041064,"Block Group 4, Census Tract 8041.06, Cook County, Illinois",1308,227
1500000US170318041081,170318041081,"Block Group 1, Census Tract 8041.08, Cook County, Illinois",745,198
1500000US170318041082,170318041082,"Block Group 2, Census Tract 8041.08, Cook County, Illinois",880,274
1500000US170318041091,170318041091,"Block Group 1, Census Tract 8041.09, Cook County, Illinois",1266,271
1500000US170318041092,170318041092,"Block Group 2, Census Tract 8041.09, Cook County, Illinois",1228,220
1500000US170318042011,170318042011,"Block Group 1, Census Tract 8042.01, Cook County, Illinois",1788,390
1500000US170318042012,170318042012,"Block Group 2, Census Tract 8042.01, Cook County, Illinois",1991,368
1500000US170318042013,170318042013,"Block Group 3, Census Tract 8042.01, Cook County, Illinois",1186,368
1500000US170318042014,170318042014,"Block Group 4, Census Tract 8042.01, Cook County, Illinois",965,318
1500000US170318042021,170318042021,"Block Group 1, Census Tract 8042.02, Cook County, Illinois",466,233
1500000US170318042022,170318042022,"Block Group 2, Census Tract 8042.02, Cook County, Illinois",2646,446
1500000US170318042023,170318042023,"Block Group 3, Census Tract 8042.02, Cook County, Illinois",645,241
1500000US170318042024,170318042024,"Block Group 4, Census Tract 8042.02, Cook County, Illinois",2840,424
1500000US170318043051,170318043051,"Block Group 1, Census Tract 8043.05, Cook County, Illinois",1083,370
1500000US170318043052,170318043052,"Block Group 2, Census Tract 8043.05, Cook County, Illinois",1124,355
1500000US170318043053,170318043053,"Block Group 3, Census Tract 8043.05, Cook County, Illinois",816,289
1500000US170318043054,170318043054,"Block Group 4, Census Tract 8043.05, Cook County, Illinois",1925,413
1500000US170318043061,170318043061,"Block Group 1, Census Tract 8043.06, Cook County, Illinois",1647,453
1500000US170318043062,170318043062,"Block Group 2, Census Tract 8043.06, Cook County, Illinois",830,256
1500000US170318043063,170318043063,"Block Group 3, Census Tract 8043.06, Cook County, Illinois",676,298
1500000US170318043064,170318043064,"Block Group 4, Census Tract 8043.06, Cook County, Illinois",864,354
1500000US170318043081,170318043081,"Block Group 1, Census Tract 8043.08, Cook County, Illinois",1229,228
1500000US170318043082,170318043082,"Block Group 2, Census Tract 8043.08, Cook County, Illinois",1507,295
1500000US170318043083,170318043083,"Block Group 3, Census Tract 8043.08, Cook County, Illinois",819,264
1500000US170318043091,170318043091,"Block Group 1, Census Tract 8043.09, Cook County, Illinois",1189,314
1500000US170318043092,170318043092,"Block Group 2, Census Tract 8043.09, Cook County, Illinois",474,215
1500000US170318043101,170318043101,"Block Group 1, Census Tract 8043.10, Cook County, Illinois",1890,472
1500000US170318043102,170318043102,"Block Group 2, Census Tract 8043.10, Cook County, Illinois",1677,463
1500000US170318043103,170318043103,"Block Group 3, Census Tract 8043.10, Cook County, Illinois",1473,295
1500000US170318043104,170318043104,"Block Group 4, Census Tract 8043.10, Cook County, Illinois",755,200
1500000US170318043111,170318043111,"Block Group 1, Census Tract 8043.11, Cook County, Illinois",1164,376
1500000US170318043112,170318043112,"Block Group 2, Census Tract 8043.11, Cook County, Illinois",3341,683
1500000US170318044031,170318044031,"Block Group 1, Census Tract 8044.03, Cook County, Illinois",964,676
1500000US170318044032,170318044032,"Block Group 2, Census Tract 8044.03, Cook County, Illinois",638,395
1500000US170318044033,170318044033,"Block Group 3, Census Tract 8044.03, Cook County, Illinois",3379,520
1500000US170318044041,170318044041,"Block Group 1, Census Tract 8044.04, Cook County, Illinois",1170,509
1500000US170318044042,170318044042,"Block Group 2, Census Tract 8044.04, Cook County, Illinois",603,195
1500000US170318044043,170318044043,"Block Group 3, Census Tract 8044.04, Cook County, Illinois",1037,243
1500000US170318044044,170318044044,"Block Group 4, Census Tract 8044.04, Cook County, Illinois",375,204
1500000US170318044051,170318044051,"Block Group 1, Census Tract 8044.05, Cook County, Illinois",872,358
1500000US170318044052,170318044052,"Block Group 2, Census Tract 8044.05, Cook County, Illinois",271,139
1500000US170318044061,170318044061,"Block Group 1, Census Tract 8044.06, Cook County, Illinois",1194,339
1500000US170318044062,170318044062,"Block Group 2, Census Tract 8044.06, Cook County, Illinois",1255,378
1500000US170318044063,170318044063,"Block Group 3, Census Tract 8044.06, Cook County, Illinois",749,198
1500000US170318045051,170318045051,"Block Group 1, Census Tract 8045.05, Cook County, Illinois",785,240
1500000US170318045052,170318045052,"Block Group 2, Census Tract 8045.05, Cook County, Illinois",931,255
1500000US170318045053,170318045053,"Block Group 3, Census Tract 8045.05, Cook County, Illinois",1214,240
1500000US170318045061,170318045061,"Block Group 1, Census Tract 8045.06, Cook County, Illinois",1009,256
1500000US170318045062,170318045062,"Block Group 2, Census Tract 8045.06, Cook County, Illinois",1059,240
1500000US170318045063,170318045063,"Block Group 3, Census Tract 8045.06, Cook County, Illinois",1900,276
1500000US170318045071,170318045071,"Block Group 1, Census Tract 8045.07, Cook County, Illinois",2456,733
1500000US170318045072,170318045072,"Block Group 2, Census Tract 8045.07, Cook County, Illinois",3090,929
1500000US170318045073,170318045073,"Block Group 3, Census Tract 8045.07, Cook County, Illinois",2421,569
1500000US170318045074,170318045074,"Block Group 4, Census Tract 8045.07, Cook County, Illinois",416,209
1500000US170318045081,170318045081,"Block Group 1, Census Tract 8045.08, Cook County, Illinois",1096,272
1500000US170318045091,170318045091,"Block Group 1, Census Tract 8045.09, Cook County, Illinois",1157,348
1500000US170318045092,170318045092,"Block Group 2, Census Tract 8045.09, Cook County, Illinois",791,291
1500000US170318045093,170318045093,"Block Group 3, Census Tract 8045.09, Cook County, Illinois",407,237
1500000US170318045094,170318045094,"Block Group 4, Census Tract 8045.09, Cook County, Illinois",657,262
1500000US170318045101,170318045101,"Block Group 1, Census Tract 8045.10, Cook County, Illinois",845,424
1500000US170318045102,170318045102,"Block Group 2, Census Tract 8045.10, Cook County, Illinois",260,151
1500000US170318045103,170318045103,"Block Group 3, Census Tract 8045.10, Cook County, Illinois",664,312
1500000US170318045104,170318045104,"Block Group 4, Census Tract 8045.10, Cook County, Illinois",753,343
1500000US170318045111,170318045111,"Block Group 1, Census Tract 8045.11, Cook County, Illinois",594,189
1500000US170318045112,170318045112,"Block Group 2, Census Tract 8045.11, Cook County, Illinois",246,97
1500000US170318046031,170318046031,"Block Group 1, Census Tract 8046.03, Cook County, Illinois",1257,353
1500000US170318046032,170318046032,"Block Group 2, Census Tract 8046.03, Cook County, Illinois",911,277
1500000US170318046033,170318046033,"Block Group 3, Census Tract 8046.03, Cook County, Illinois",1112,422
1500000US170318046061,170318046061,"Block Group 1, Census Tract 8046.06, Cook County, Illinois",705,261
1500000US170318046062,170318046062,"Block Group 2, Census Tract 8046.06, Cook County, Illinois",2286,499
1500000US170318046063,170318046063,"Block Group 3, Census Tract 8046.06, Cook County, Illinois",1016,271
1500000US170318046064,170318046064,"Block Group 4, Census Tract 8046.06, Cook County, Illinois",1833,382
1500000US170318046071,170318046071,"Block Group 1, Census Tract 8046.07, Cook County, Illinois",1740,300
1500000US170318046072,170318046072,"Block Group 2, Census Tract 8046.07, Cook County, Illinois",1838,364
1500000US170318046073,170318046073,"Block Group 3, Census Tract 8046.07, Cook County, Illinois",1122,233
1500000US170318046074,170318046074,"Block Group 4, Census Tract 8046.07, Cook County, Illinois",805,244
1500000US170318046081,170318046081,"Block Group 1, Census Tract 8046.08, Cook County, Illinois",749,235
1500000US170318046082,170318046082,"Block Group 2, Census Tract 8046.08, Cook County, Illinois",635,230
1500000US170318046083,170318046083,"Block Group 3, Census Tract 8046.08, Cook County, Illinois",1212,227
1500000US170318046091,170318046091,"Block Group 1, Census Tract 8046.09, Cook County, Illinois",1473,511
1500000US170318046092,170318046092,"Block Group 2, Census Tract 8046.09, Cook County, Illinois",1173,260
1500000US170318046093,170318046093,"Block Group 3, Census Tract 8046.09, Cook County, Illinois",1545,418
